slug,brand,variant,file_name,file_path,source_url,source_page,width_px,height_px,context,status
alfresco_36_lxe_standard,alfresco,main,alfresco-36-lxe-standard-gallery-5.jpg,alfresco/alfresco-36-lxe-standard/alfresco-36-lxe-standard-gallery-5.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Color_03.png,https://alfrescogrills.com/luxury-grills/36-lxe-grill/,253,272,colors,downloaded
alfresco_36_lxe_standard,alfresco,main,alfresco-36-lxe-standard-gallery-6.jpg,alfresco/alfresco-36-lxe-standard/alfresco-36-lxe-standard-gallery-6.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_03.jpg,https://alfrescogrills.com/luxury-grills/36-lxe-grill/,143,134,steamer fryer,downloaded
alfresco_36_lxe_standard,alfresco,main,alfresco-36-lxe-standard-gallery-7.jpg,alfresco/alfresco-36-lxe-standard/alfresco-36-lxe-standard-gallery-7.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_06.jpg,https://alfrescogrills.com/luxury-grills/36-lxe-grill/,143,134,solid fuel insert,downloaded
alfresco_36_lxe_standard,alfresco,main,alfresco-36-lxe-standard-gallery-8.jpg,alfresco/alfresco-36-lxe-standard/alfresco-36-lxe-standard-gallery-8.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_08.jpg,https://alfrescogrills.com/luxury-grills/36-lxe-grill/,143,134,griddle,downloaded
alfresco_36_lxe_standard,alfresco,main,alfresco-36-lxe-standard-gallery-9.jpg,alfresco/alfresco-36-lxe-standard/alfresco-36-lxe-standard-gallery-9.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_10.jpg,https://alfrescogrills.com/luxury-grills/36-lxe-grill/,143,134,indirect roasting pod,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-hero.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-hero.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-1280x1056.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,1280,1056,,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-1.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-1.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-980x809.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,980,809,,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-2.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-2.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/lightbox-grills_15.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,810,663,meta og:image,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-3.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-3.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Standard-RAL-Color-Chart-2-1.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,1708,594,,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-4.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-4.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Color_03.png,https://alfrescogrills.com/aipg/42-intelligent-grill/,253,272,colors,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-5.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-5.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_03.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,143,134,steamer fryer,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-6.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-6.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_06.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,143,134,solid fuel insert,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-7.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-7.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_08.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,143,134,griddle,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-8.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-8.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_10.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,143,134,indirect roasting pod,downloaded
alfresco_42_aipg,alfresco,main,alfresco-42-aipg-gallery-9.jpg,alfresco/alfresco-42-aipg/alfresco-42-aipg-gallery-9.jpg,https://alfrescogrills.com/wp-content/uploads/2018/11/Commercial-Wok-and-Wok-Ring.jpg,https://alfrescogrills.com/aipg/42-intelligent-grill/,1119,828,Dual Side Burner,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-hero.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-hero.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-1280x1056.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,1280,1056,,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-1.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-1.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/Artisan-details-AE-production.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,301,302,,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-2.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-2.jpg,https://alfrescogrills.com/wp-content/uploads/2018/12/Smoker-Tray-NEW-2.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,302,302,,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-3.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-3.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-980x809.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,980,809,,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-4.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-4.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Standard-RAL-Color-Chart-2-1.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,1708,594,meta og:image,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-5.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-5.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Color_03.png,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,253,272,colors,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-6.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-6.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_03.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,143,134,steamer fryer,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-7.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-7.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_06.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,143,134,solid fuel insert,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-8.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-8.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_08.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,143,134,griddle,downloaded
alfresco_42_lxe_one_sear_zone,alfresco,main,alfresco-42-lxe-one-sear-zone-gallery-9.jpg,alfresco/alfresco-42-lxe-one-sear-zone/alfresco-42-lxe-one-sear-zone-gallery-9.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_10.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,143,134,indirect roasting pod,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-hero.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-hero.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-1280x1056.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,1280,1056,,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-1.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-1.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/Artisan-details-AE-production.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,301,302,,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-2.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-2.jpg,https://alfrescogrills.com/wp-content/uploads/2018/12/Smoker-Tray-NEW-2.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,302,302,,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-3.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-3.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-980x809.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,980,809,,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-4.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-4.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Standard-RAL-Color-Chart-2-1.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,1708,594,meta og:image,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-5.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-5.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Color_03.png,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,253,272,colors,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-6.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-6.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_03.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,143,134,steamer fryer,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-7.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-7.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_06.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,143,134,solid fuel insert,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-8.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-8.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_08.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,143,134,griddle,downloaded
alfresco_42_lxe_standard,alfresco,main,alfresco-42-lxe-standard-gallery-9.jpg,alfresco/alfresco-42-lxe-standard/alfresco-42-lxe-standard-gallery-9.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_10.jpg,https://alfrescogrills.com/luxury-grills/42-lxe-grill/,143,134,indirect roasting pod,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-hero.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-hero.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-1280x1056.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,1280,1056,,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-1.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-1.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/Artisan-details-AE-production.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,301,302,,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-2.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-2.jpg,https://alfrescogrills.com/wp-content/uploads/2018/12/Smoker-Tray-NEW-2.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,302,302,,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-3.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-3.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-980x809.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,980,809,,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-4.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-4.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Standard-RAL-Color-Chart-2-1.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,1708,594,meta og:image,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-5.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-5.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Color_03.png,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,253,272,colors,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-6.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-6.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_03.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,143,134,steamer fryer,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-7.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-7.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_06.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,143,134,solid fuel insert,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-8.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-8.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_08.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,143,134,griddle,downloaded
alfresco_56_lxe_all_grill_one_sear_zone,alfresco,main,alfresco-56-lxe-all-grill-one-sear-zone-gallery-9.jpg,alfresco/alfresco-56-lxe-all-grill-one-sear-zone/alfresco-56-lxe-all-grill-one-sear-zone-gallery-9.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_10.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,143,134,indirect roasting pod,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-hero.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-hero.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-1280x1056.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,1280,1056,,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-1.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-1.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/Artisan-details-AE-production.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,301,302,,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-2.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-2.jpg,https://alfrescogrills.com/wp-content/uploads/2018/12/Smoker-Tray-NEW-2.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,302,302,,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-3.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-3.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-980x809.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,980,809,,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-4.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-4.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Standard-RAL-Color-Chart-2-1.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,1708,594,meta og:image,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-5.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-5.jpg,https://alfrescogrills.com/wp-content/uploads/2023/08/Color_03.png,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,253,272,colors,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-6.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-6.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_03.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,143,134,steamer fryer,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-7.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-7.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_06.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,143,134,solid fuel insert,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-8.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-8.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_08.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,143,134,griddle,downloaded
alfresco_56_lxe_all_grill_standard,alfresco,main,alfresco-56-lxe-all-grill-standard-gallery-9.jpg,alfresco/alfresco-56-lxe-all-grill-standard/alfresco-56-lxe-all-grill-standard-gallery-9.jpg,https://alfrescogrills.com/wp-content/uploads/2018/10/56-LXE-All-Grill-accessories_10.jpg,https://alfrescogrills.com/luxury-grills/56-lxe-all-grill/,143,134,indirect roasting pod,downloaded
artisan_american_eagle_26_built_in,artisan,main,artisan-american-eagle-26-built-in-hero.jpg,artisan/artisan-american-eagle-26-built-in/artisan-american-eagle-26-built-in-hero.jpg,https://alfrescogrills.com/wp-content/uploads/2023/03/AAEP-26C-Freestanding-1280x1189.jpg,https://alfrescogrills.com/artisan/26-american-eagle-series/,1280,1189,AAEP-26C Freestanding,downloaded
artisan_american_eagle_26_built_in,artisan,main,artisan-american-eagle-26-built-in-gallery-1.jpg,artisan/artisan-american-eagle-26-built-in/artisan-american-eagle-26-built-in-gallery-1.jpg,https://alfrescogrills.com/wp-content/uploads/2023/03/AAEP-26C-Freestanding-980x910.jpg,https://alfrescogrills.com/artisan/26-american-eagle-series/,980,910,AAEP-26C Freestanding,downloaded
artisan_american_eagle_26_built_in,artisan,main,artisan-american-eagle-26-built-in-gallery-2.jpg,artisan/artisan-american-eagle-26-built-in/artisan-american-eagle-26-built-in-gallery-2.jpg,https://alfrescogrills.com/wp-content/uploads/2025/06/Drip-Tray-Diagram-1280x1056.jpg,https://alfrescogrills.com/artisan/26-american-eagle-series/,1280,1056,,downloaded
artisan_american_eagle_26_built_in,artisan,main,artisan-american-eagle-26-built-in-gallery-3.jpg,artisan/artisan-american-eagle-26-built-in/artisan-american-eagle-26-built-in-gallery-3.jpg,https://alfrescogrills.com/wp-content/uploads/2019/10/1704845B-6FBC-4D1F-81A4-37A75A726AF7-480x684.png,https://alfrescogrills.com/artisan/26-american-eagle-series/,480,684,,downloaded
